RUN	OrderSystemLoadTest	ordersystemloadtest	1771285700748	 	3.2.1
REQUEST	347		Buy Laptop	1771285724261	1771285724265	OK	 
USER	Shopping Spree	347	END	1771285723242	1771285724266
USER	Shopping Spree	364	START	1771285724291	1771285724291
REQUEST	364		View Home Page	1771285724292	1771285724296	OK	 
REQUEST	348		Buy Laptop	1771285724321	1771285724326	OK	 
USER	Shopping Spree	348	END	1771285723302	1771285724327
USER	Shopping Spree	365	START	1771285724352	1771285724352
REQUEST	365		View Home Page	1771285724352	1771285724356	OK	 
REQUEST	349		Buy Laptop	1771285724392	1771285724396	OK	 
USER	Shopping Spree	349	END	1771285723371	1771285724397
USER	Shopping Spree	366	START	1771285724411	1771285724411
REQUEST	366		View Home Page	1771285724412	1771285724416	OK	 
REQUEST	350		Buy Laptop	1771285724452	1771285724458	OK	 
USER	Shopping Spree	350	END	1771285723431	1771285724459
USER	Shopping Spree	367	START	1771285724471	1771285724471
REQUEST	367		View Home Page	1771285724472	1771285724475	OK	 
REQUEST	351		Buy Laptop	1771285724511	1771285724515	OK	 
USER	Shopping Spree	351	END	1771285723491	1771285724517
USER	Shopping Spree	368	START	1771285724531	1771285724531
REQUEST	368		View Home Page	1771285724532	1771285724536	OK	 
REQUEST	352		Buy Laptop	1771285724572	1771285724577	OK	 
USER	Shopping Spree	352	END	1771285723552	1771285724578
USER	Shopping Spree	369	START	1771285724591	1771285724591
REQUEST	369		View Home Page	1771285724591	1771285724596	OK	 
REQUEST	353		Buy Laptop	1771285724642	1771285724645	OK	 
USER	Shopping Spree	353	END	1771285723621	1771285724646
USER	Shopping Spree	370	START	1771285724652	1771285724652
REQUEST	370		View Home Page	1771285724652	1771285724656	OK	 
USER	Shopping Spree	371	START	1771285724712	1771285724712
REQUEST	371		View Home Page	1771285724712	1771285724717	OK	 
REQUEST	354		Buy Laptop	1771285724731	1771285724736	OK	 
USER	Shopping Spree	354	END	1771285723685	1771285724737
REQUEST	355		Buy Laptop	1771285724762	1771285724766	OK	 
USER	Shopping Spree	355	END	1771285723741	1771285724768
USER	Shopping Spree	372	START	1771285724771	1771285724771
REQUEST	372		View Home Page	1771285724771	1771285724776	OK	 
USER	Shopping Spree	373	START	1771285724821	1771285724821
REQUEST	373		View Home Page	1771285724821	1771285724825	OK	 
REQUEST	356		Buy Laptop	1771285724821	1771285724825	OK	 
USER	Shopping Spree	356	END	1771285723801	1771285724826
USER	Shopping Spree	374	START	1771285724881	1771285724881
REQUEST	374		View Home Page	1771285724882	1771285724886	OK	 
REQUEST	357		Buy Laptop	1771285724892	1771285724895	OK	 
USER	Shopping Spree	357	END	1771285723871	1771285724896
USER	Shopping Spree	375	START	1771285724941	1771285724941
REQUEST	375		View Home Page	1771285724942	1771285724946	OK	 
REQUEST	358		Buy Laptop	1771285724952	1771285724955	OK	 
USER	Shopping Spree	358	END	1771285723932	1771285724957
USER	Shopping Spree	376	START	1771285725002	1771285725002
REQUEST	376		View Home Page	1771285725002	1771285725007	OK	 
REQUEST	359		Buy Laptop	1771285725012	1771285725017	OK	 
USER	Shopping Spree	359	END	1771285723991	1771285725017
USER	Shopping Spree	377	START	1771285725062	1771285725062
REQUEST	377		View Home Page	1771285725062	1771285725066	OK	 
REQUEST	360		Buy Laptop	1771285725071	1771285725076	OK	 
USER	Shopping Spree	360	END	1771285724051	1771285725076
USER	Shopping Spree	378	START	1771285725122	1771285725122
REQUEST	378		View Home Page	1771285725122	1771285725128	OK	 
REQUEST	361		Buy Laptop	1771285725142	1771285725145	OK	 
USER	Shopping Spree	361	END	1771285724121	1771285725146
USER	Shopping Spree	379	START	1771285725181	1771285725181
REQUEST	379		View Home Page	1771285725182	1771285725187	OK	 
REQUEST	362		Buy Laptop	1771285725201	1771285725205	OK	 
USER	Shopping Spree	362	END	1771285724181	1771285725207
USER	Shopping Spree	380	START	1771285725242	1771285725242
REQUEST	380		View Home Page	1771285725242	1771285725247	OK	 
REQUEST	363		Buy Laptop	1771285725262	1771285725266	OK	 
USER	Shopping Spree	363	END	1771285724242	1771285725267
USER	Shopping Spree	381	START	1771285725291	1771285725291
REQUEST	381		View Home Page	1771285725292	1771285725297	OK	 
REQUEST	364		Buy Laptop	1771285725312	1771285725316	OK	 
USER	Shopping Spree	364	END	1771285724291	1771285725317
USER	Shopping Spree	382	START	1771285725351	1771285725351
REQUEST	382		View Home Page	1771285725353	1771285725357	OK	 
REQUEST	365		Buy Laptop	1771285725372	1771285725375	OK	 
USER	Shopping Spree	365	END	1771285724352	1771285725376
USER	Shopping Spree	383	START	1771285725411	1771285725411
REQUEST	383		View Home Page	1771285725411	1771285725416	OK	 
REQUEST	366		Buy Laptop	1771285725432	1771285725435	OK	 
USER	Shopping Spree	366	END	1771285724411	1771285725436
USER	Shopping Spree	384	START	1771285725471	1771285725471
REQUEST	384		View Home Page	1771285725471	1771285725476	OK	 
REQUEST	367		Buy Laptop	1771285725492	1771285725495	OK	 
USER	Shopping Spree	367	END	1771285724471	1771285725496
USER	Shopping Spree	385	START	1771285725531	1771285725531
REQUEST	385		View Home Page	1771285725532	1771285725536	OK	 
REQUEST	368		Buy Laptop	1771285725552	1771285725556	OK	 
USER	Shopping Spree	368	END	1771285724531	1771285725558
USER	Shopping Spree	386	START	1771285725591	1771285725591
REQUEST	386		View Home Page	1771285725592	1771285725596	OK	 
REQUEST	369		Buy Laptop	1771285725612	1771285725616	OK	 
USER	Shopping Spree	369	END	1771285724591	1771285725617
USER	Shopping Spree	387	START	1771285725651	1771285725651
REQUEST	387		View Home Page	1771285725652	1771285725658	OK	 
REQUEST	370		Buy Laptop	1771285725672	1771285725675	OK	 
USER	Shopping Spree	370	END	1771285724652	1771285725675
USER	Shopping Spree	388	START	1771285725711	1771285725711
REQUEST	388		View Home Page	1771285725711	1771285725716	OK	 
REQUEST	371		Buy Laptop	1771285725731	1771285725735	OK	 
USER	Shopping Spree	371	END	1771285724712	1771285725736
USER	Shopping Spree	389	START	1771285725772	1771285725772
REQUEST	389		View Home Page	1771285725772	1771285725778	OK	 
REQUEST	372		Buy Laptop	1771285725791	1771285725794	OK	 
USER	Shopping Spree	372	END	1771285724771	1771285725795
USER	Shopping Spree	390	START	1771285725821	1771285725821
REQUEST	390		View Home Page	1771285725822	1771285725826	OK	 
REQUEST	373		Buy Laptop	1771285725842	1771285725845	OK	 
USER	Shopping Spree	373	END	1771285724821	1771285725846
USER	Shopping Spree	391	START	1771285725881	1771285725881
REQUEST	391		View Home Page	1771285725881	1771285725886	OK	 
REQUEST	374		Buy Laptop	1771285725901	1771285725904	OK	 
USER	Shopping Spree	374	END	1771285724881	1771285725905
USER	Shopping Spree	392	START	1771285725942	1771285725942
REQUEST	392		View Home Page	1771285725942	1771285725946	OK	 
REQUEST	375		Buy Laptop	1771285725961	1771285725964	OK	 
USER	Shopping Spree	375	END	1771285724941	1771285725965
USER	Shopping Spree	393	START	1771285726001	1771285726001
REQUEST	393		View Home Page	1771285726002	1771285726006	OK	 
REQUEST	376		Buy Laptop	1771285726022	1771285726026	OK	 
USER	Shopping Spree	376	END	1771285725002	1771285726027
USER	Shopping Spree	394	START	1771285726061	1771285726061
REQUEST	394		View Home Page	1771285726062	1771285726066	OK	 
REQUEST	377		Buy Laptop	1771285726082	1771285726085	OK	 
USER	Shopping Spree	377	END	1771285725062	1771285726086
USER	Shopping Spree	395	START	1771285726121	1771285726121
REQUEST	395		View Home Page	1771285726121	1771285726126	OK	 
REQUEST	378		Buy Laptop	1771285726141	1771285726145	OK	 
USER	Shopping Spree	378	END	1771285725122	1771285726145
USER	Shopping Spree	396	START	1771285726182	1771285726182
REQUEST	396		View Home Page	1771285726182	1771285726185	OK	 
REQUEST	379		Buy Laptop	1771285726201	1771285726205	OK	 
USER	Shopping Spree	379	END	1771285725181	1771285726205
USER	Shopping Spree	397	START	1771285726242	1771285726242
REQUEST	397		View Home Page	1771285726242	1771285726246	OK	 
REQUEST	380		Buy Laptop	1771285726261	1771285726265	OK	 
USER	Shopping Spree	380	END	1771285725242	1771285726266
USER	Shopping Spree	398	START	1771285726312	1771285726312
REQUEST	398		View Home Page	1771285726312	1771285726315	OK	 
REQUEST	381		Buy Laptop	1771285726312	1771285726315	OK	 
USER	Shopping Spree	381	END	1771285725291	1771285726316
USER	Shopping Spree	399	START	1771285726371	1771285726371
REQUEST	399		View Home Page	1771285726372	1771285726376	OK	 
REQUEST	382		Buy Laptop	1771285726372	1771285726376	OK	 
USER	Shopping Spree	382	END	1771285725351	1771285726377
USER	Shopping Spree	400	START	1771285726431	1771285726431
REQUEST	400		View Home Page	1771285726431	1771285726436	OK	 
REQUEST	383		Buy Laptop	1771285726431	1771285726436	OK	 
USER	Shopping Spree	383	END	1771285725411	1771285726437
USER	Shopping Spree	401	START	1771285726491	1771285726491
REQUEST	401		View Home Page	1771285726491	1771285726495	OK	 
REQUEST	384		Buy Laptop	1771285726491	1771285726497	OK	 
USER	Shopping Spree	384	END	1771285725471	1771285726498
REQUEST	385		Buy Laptop	1771285726552	1771285726556	OK	 
USER	Shopping Spree	385	END	1771285725531	1771285726557
USER	Shopping Spree	402	START	1771285726561	1771285726561
REQUEST	402		View Home Page	1771285726561	1771285726565	OK	 
REQUEST	386		Buy Laptop	1771285726612	1771285726617	OK	 
USER	Shopping Spree	386	END	1771285725591	1771285726618
USER	Shopping Spree	403	START	1771285726622	1771285726622
REQUEST	403		View Home Page	1771285726622	1771285726626	OK	 
REQUEST	387		Buy Laptop	1771285726672	1771285726676	OK	 
USER	Shopping Spree	387	END	1771285725651	1771285726677
USER	Shopping Spree	404	START	1771285726681	1771285726681
REQUEST	404		View Home Page	1771285726682	1771285726685	OK	 
REQUEST	388		Buy Laptop	1771285726731	1771285726736	OK	 
USER	Shopping Spree	388	END	1771285725711	1771285726737
USER	Shopping Spree	405	START	1771285726741	1771285726741
REQUEST	405		View Home Page	1771285726741	1771285726745	OK	 
REQUEST	389		Buy Laptop	1771285726792	1771285726796	OK	 
USER	Shopping Spree	389	END	1771285725772	1771285726798
USER	Shopping Spree	406	START	1771285726811	1771285726811
REQUEST	406		View Home Page	1771285726811	1771285726815	OK	 
REQUEST	390		Buy Laptop	1771285726842	1771285726847	OK	 
USER	Shopping Spree	390	END	1771285725821	1771285726848
USER	Shopping Spree	407	START	1771285726872	1771285726872
REQUEST	407		View Home Page	1771285726872	1771285726876	OK	 
REQUEST	391		Buy Laptop	1771285726902	1771285726907	OK	 
USER	Shopping Spree	391	END	1771285725881	1771285726908
USER	Shopping Spree	408	START	1771285726932	1771285726932
REQUEST	408		View Home Page	1771285726932	1771285726935	OK	 
REQUEST	392		Buy Laptop	1771285726962	1771285726965	OK	 
USER	Shopping Spree	392	END	1771285725942	1771285726966
USER	Shopping Spree	409	START	1771285726991	1771285726991
REQUEST	409		View Home Page	1771285726992	1771285726994	OK	 
REQUEST	393		Buy Laptop	1771285727022	1771285727026	OK	 
USER	Shopping Spree	393	END	1771285726001	1771285727027
USER	Shopping Spree	410	START	1771285727061	1771285727061
REQUEST	410		View Home Page	1771285727061	1771285727064	OK	 
REQUEST	394		Buy Laptop	1771285727082	1771285727085	OK	 
USER	Shopping Spree	394	END	1771285726061	1771285727086
USER	Shopping Spree	411	START	1771285727121	1771285727121
REQUEST	411		View Home Page	1771285727121	1771285727124	OK	 
REQUEST	395		Buy Laptop	1771285727142	1771285727145	OK	 
USER	Shopping Spree	395	END	1771285726121	1771285727146
USER	Shopping Spree	412	START	1771285727181	1771285727181
REQUEST	412		View Home Page	1771285727181	1771285727185	OK	 
REQUEST	396		Buy Laptop	1771285727201	1771285727205	OK	 
USER	Shopping Spree	396	END	1771285726182	1771285727206
USER	Shopping Spree	413	START	1771285727241	1771285727241
REQUEST	413		View Home Page	1771285727241	1771285727245	OK	 
REQUEST	397		Buy Laptop	1771285727262	1771285727265	OK	 
USER	Shopping Spree	397	END	1771285726242	1771285727266
USER	Shopping Spree	414	START	1771285727292	1771285727292
REQUEST	414		View Home Page	1771285727292	1771285727295	OK	 
REQUEST	398		Buy Laptop	1771285727331	1771285727335	OK	 
USER	Shopping Spree	398	END	1771285726312	1771285727336
USER	Shopping Spree	415	START	1771285727351	1771285727351
REQUEST	415		View Home Page	1771285727352	1771285727354	OK	 
REQUEST	399		Buy Laptop	1771285727392	1771285727395	OK	 
USER	Shopping Spree	399	END	1771285726371	1771285727396
USER	Shopping Spree	416	START	1771285727411	1771285727411
REQUEST	416		View Home Page	1771285727411	1771285727415	OK	 
REQUEST	400		Buy Laptop	1771285727452	1771285727456	OK	 
USER	Shopping Spree	400	END	1771285726431	1771285727456
USER	Shopping Spree	417	START	1771285727472	1771285727472
REQUEST	417		View Home Page	1771285727472	1771285727475	OK	 
REQUEST	401		Buy Laptop	1771285727511	1771285727515	OK	 
USER	Shopping Spree	401	END	1771285726491	1771285727516
USER	Shopping Spree	418	START	1771285727531	1771285727531
REQUEST	418		View Home Page	1771285727532	1771285727534	OK	 
REQUEST	402		Buy Laptop	1771285727581	1771285727585	OK	 
USER	Shopping Spree	402	END	1771285726561	1771285727585
USER	Shopping Spree	419	START	1771285727591	1771285727591
REQUEST	419		View Home Page	1771285727592	1771285727594	OK	 
REQUEST	403		Buy Laptop	1771285727641	1771285727645	OK	 
USER	Shopping Spree	403	END	1771285726622	1771285727646
USER	Shopping Spree	420	START	1771285727651	1771285727651
REQUEST	420		View Home Page	1771285727651	1771285727654	OK	 
REQUEST	404		Buy Laptop	1771285727702	1771285727705	OK	 
USER	Shopping Spree	404	END	1771285726681	1771285727706
USER	Shopping Spree	421	START	1771285727711	1771285727711
REQUEST	421		View Home Page	1771285727711	1771285727715	OK	 
REQUEST	405		Buy Laptop	1771285727762	1771285727765	OK	 
USER	Shopping Spree	405	END	1771285726741	1771285727766
USER	Shopping Spree	422	START	1771285727772	1771285727772
REQUEST	422		View Home Page	1771285727772	1771285727775	OK	 
USER	Shopping Spree	423	START	1771285727822	1771285727822
REQUEST	423		View Home Page	1771285727822	1771285727825	OK	 
REQUEST	406		Buy Laptop	1771285727832	1771285727836	OK	 
USER	Shopping Spree	406	END	1771285726811	1771285727836
USER	Shopping Spree	424	START	1771285727882	1771285727882
REQUEST	424		View Home Page	1771285727882	1771285727886	OK	 
REQUEST	407		Buy Laptop	1771285727891	1771285727894	OK	 
USER	Shopping Spree	407	END	1771285726872	1771285727895
USER	Shopping Spree	425	START	1771285727942	1771285727942
REQUEST	425		View Home Page	1771285727942	1771285727946	OK	 
REQUEST	408		Buy Laptop	1771285727952	1771285727955	OK	 
USER	Shopping Spree	408	END	1771285726932	1771285727956
USER	Shopping Spree	426	START	1771285728002	1771285728002
REQUEST	426		View Home Page	1771285728002	1771285728006	OK	 
REQUEST	409		Buy Laptop	1771285728012	1771285728015	OK	 
USER	Shopping Spree	409	END	1771285726991	1771285728016
USER	Shopping Spree	427	START	1771285728061	1771285728061
REQUEST	427		View Home Page	1771285728062	1771285728065	OK	 
REQUEST	410		Buy Laptop	1771285728082	1771285728085	OK	 
USER	Shopping Spree	410	END	1771285727061	1771285728086
USER	Shopping Spree	428	START	1771285728121	1771285728121
REQUEST	428		View Home Page	1771285728121	1771285728125	OK	 
REQUEST	411		Buy Laptop	1771285728142	1771285728144	OK	 
USER	Shopping Spree	411	END	1771285727121	1771285728144
USER	Shopping Spree	429	START	1771285728181	1771285728181
REQUEST	429		View Home Page	1771285728182	1771285728185	OK	 
REQUEST	412		Buy Laptop	1771285728202	1771285728205	OK	 
USER	Shopping Spree	412	END	1771285727181	1771285728206
USER	Shopping Spree	430	START	1771285728231	1771285728231
REQUEST	430		View Home Page	1771285728232	1771285728235	OK	 
REQUEST	413		Buy Laptop	1771285728261	1771285728265	OK	 
USER	Shopping Spree	413	END	1771285727241	1771285728265
USER	Shopping Spree	431	START	1771285728291	1771285728291
REQUEST	431		View Home Page	1771285728291	1771285728294	OK	 
REQUEST	414		Buy Laptop	1771285728312	1771285728314	OK	 
USER	Shopping Spree	414	END	1771285727292	1771285728315
USER	Shopping Spree	432	START	1771285728352	1771285728352
REQUEST	432		View Home Page	1771285728352	1771285728356	OK	 
REQUEST	415		Buy Laptop	1771285728371	1771285728375	OK	 
USER	Shopping Spree	415	END	1771285727351	1771285728375
USER	Shopping Spree	433	START	1771285728411	1771285728411
REQUEST	433		View Home Page	1771285728412	1771285728415	OK	 
REQUEST	416		Buy Laptop	1771285728432	1771285728435	OK	 
USER	Shopping Spree	416	END	1771285727411	1771285728436
USER	Shopping Spree	434	START	1771285728472	1771285728472
REQUEST	434		View Home Page	1771285728472	1771285728476	OK	 
REQUEST	417		Buy Laptop	1771285728492	1771285728495	OK	 
USER	Shopping Spree	417	END	1771285727472	1771285728496
USER	Shopping Spree	435	START	1771285728531	1771285728531
REQUEST	435		View Home Page	1771285728532	1771285728536	OK	 
REQUEST	418		Buy Laptop	1771285728552	1771285728555	OK	 
USER	Shopping Spree	418	END	1771285727531	1771285728556
USER	Shopping Spree	436	START	1771285728591	1771285728591
REQUEST	436		View Home Page	1771285728592	1771285728595	OK	 
REQUEST	419		Buy Laptop	1771285728612	1771285728614	OK	 
USER	Shopping Spree	419	END	1771285727591	1771285728615
USER	Shopping Spree	437	START	1771285728651	1771285728651
REQUEST	437		View Home Page	1771285728652	1771285728655	OK	 
REQUEST	420		Buy Laptop	1771285728672	1771285728676	OK	 
USER	Shopping Spree	420	END	1771285727651	1771285728677
USER	Shopping Spree	438	START	1771285728712	1771285728712
REQUEST	438		View Home Page	1771285728712	1771285728716	OK	 
REQUEST	421		Buy Laptop	1771285728731	1771285728735	OK	 
USER	Shopping Spree	421	END	1771285727711	1771285728735
USER	Shopping Spree	439	START	1771285728762	1771285728762
REQUEST	439		View Home Page	1771285728762	1771285728766	OK	 
REQUEST	422		Buy Laptop	1771285728792	1771285728795	OK	 
USER	Shopping Spree	422	END	1771285727772	1771285728796
USER	Shopping Spree	440	START	1771285728821	1771285728821
REQUEST	440		View Home Page	1771285728822	1771285728825	OK	 
REQUEST	423		Buy Laptop	1771285728842	1771285728845	OK	 
USER	Shopping Spree	423	END	1771285727822	1771285728846
USER	Shopping Spree	441	START	1771285728882	1771285728882
REQUEST	441		View Home Page	1771285728882	1771285728886	OK	 
REQUEST	424		Buy Laptop	1771285728901	1771285728905	OK	 
USER	Shopping Spree	424	END	1771285727882	1771285728906
USER	Shopping Spree	442	START	1771285728942	1771285728942
REQUEST	442		View Home Page	1771285728942	1771285728946	OK	 
REQUEST	425		Buy Laptop	1771285728961	1771285728965	OK	 
USER	Shopping Spree	425	END	1771285727942	1771285728965
USER	Shopping Spree	443	START	1771285729001	1771285729001
REQUEST	443		View Home Page	1771285729001	1771285729005	OK	 
REQUEST	426		Buy Laptop	1771285729022	1771285729025	OK	 
USER	Shopping Spree	426	END	1771285728002	1771285729026
USER	Shopping Spree	444	START	1771285729061	1771285729061
REQUEST	444		View Home Page	1771285729062	1771285729065	OK	 
REQUEST	427		Buy Laptop	1771285729082	1771285729085	OK	 
USER	Shopping Spree	427	END	1771285728061	1771285729086
USER	Shopping Spree	445	START	1771285729122	1771285729122
REQUEST	445		View Home Page	1771285729122	1771285729125	OK	 
REQUEST	428		Buy Laptop	1771285729141	1771285729144	OK	 
USER	Shopping Spree	428	END	1771285728121	1771285729145
USER	Shopping Spree	446	START	1771285729182	1771285729182
REQUEST	446		View Home Page	1771285729182	1771285729185	OK	 
REQUEST	429		Buy Laptop	1771285729202	1771285729205	OK	 
USER	Shopping Spree	429	END	1771285728181	1771285729206
USER	Shopping Spree	447	START	1771285729241	1771285729241
REQUEST	447		View Home Page	1771285729241	1771285729245	OK	 
REQUEST	430		Buy Laptop	1771285729251	1771285729254	OK	 
USER	Shopping Spree	430	END	1771285728231	1771285729255
USER	Shopping Spree	448	START	1771285729292	1771285729292
REQUEST	448		View Home Page	1771285729292	1771285729295	OK	 
REQUEST	431		Buy Laptop	1771285729311	1771285729314	OK	 
USER	Shopping Spree	431	END	1771285728291	1771285729315
USER	Shopping Spree	449	START	1771285729351	1771285729351
REQUEST	449		View Home Page	1771285729352	1771285729355	OK	 
REQUEST	432		Buy Laptop	1771285729372	1771285729375	OK	 
USER	Shopping Spree	432	END	1771285728352	1771285729376
USER	Shopping Spree	450	START	1771285729411	1771285729411
REQUEST	450		View Home Page	1771285729412	1771285729415	OK	 
REQUEST	433		Buy Laptop	1771285729432	1771285729435	OK	 
USER	Shopping Spree	433	END	1771285728411	1771285729436
USER	Shopping Spree	451	START	1771285729471	1771285729471
REQUEST	451		View Home Page	1771285729471	1771285729475	OK	 
REQUEST	434		Buy Laptop	1771285729492	1771285729495	OK	 
USER	Shopping Spree	434	END	1771285728472	1771285729496
USER	Shopping Spree	452	START	1771285729531	1771285729531
REQUEST	452		View Home Page	1771285729531	1771285729535	OK	 
REQUEST	435		Buy Laptop	1771285729552	1771285729555	OK	 
USER	Shopping Spree	435	END	1771285728531	1771285729556
USER	Shopping Spree	453	START	1771285729592	1771285729592
REQUEST	453		View Home Page	1771285729592	1771285729595	OK	 
REQUEST	436		Buy Laptop	1771285729611	1771285729614	OK	 
USER	Shopping Spree	436	END	1771285728591	1771285729615
USER	Shopping Spree	454	START	1771285729652	1771285729652
REQUEST	454		View Home Page	1771285729652	1771285729656	OK	 
REQUEST	437		Buy Laptop	1771285729671	1771285729675	OK	 
USER	Shopping Spree	437	END	1771285728651	1771285729676
USER	Shopping Spree	455	START	1771285729711	1771285729711
REQUEST	455		View Home Page	1771285729712	1771285729715	OK	 
REQUEST	438		Buy Laptop	1771285729731	1771285729735	OK	 
USER	Shopping Spree	438	END	1771285728712	1771285729735
USER	Shopping Spree	456	START	1771285729771	1771285729771
REQUEST	456		View Home Page	1771285729772	1771285729775	OK	 
REQUEST	439		Buy Laptop	1771285729782	1771285729785	OK	 
USER	Shopping Spree	439	END	1771285728762	1771285729786
USER	Shopping Spree	457	START	1771285729821	1771285729821
REQUEST	457		View Home Page	1771285729822	1771285729825	OK	 
REQUEST	440		Buy Laptop	1771285729842	1771285729845	OK	 
USER	Shopping Spree	440	END	1771285728821	1771285729846
USER	Shopping Spree	458	START	1771285729882	1771285729882
REQUEST	458		View Home Page	1771285729882	1771285729887	OK	 
REQUEST	441		Buy Laptop	1771285729902	1771285729905	OK	 
USER	Shopping Spree	441	END	1771285728882	1771285729906
USER	Shopping Spree	459	START	1771285729941	1771285729941
REQUEST	459		View Home Page	1771285729942	1771285729945	OK	 
REQUEST	442		Buy Laptop	1771285729962	1771285729965	OK	 
USER	Shopping Spree	442	END	1771285728942	1771285729966
USER	Shopping Spree	460	START	1771285730002	1771285730002
REQUEST	460		View Home Page	1771285730003	1771285730006	OK	 
REQUEST	443		Buy Laptop	1771285730021	1771285730024	OK	 
USER	Shopping Spree	443	END	1771285729001	1771285730025
USER	Shopping Spree	461	START	1771285730061	1771285730061
REQUEST	461		View Home Page	1771285730061	1771285730064	OK	 
REQUEST	444		Buy Laptop	1771285730082	1771285730085	OK	 
USER	Shopping Spree	444	END	1771285729061	1771285730085
USER	Shopping Spree	462	START	1771285730121	1771285730121
REQUEST	462		View Home Page	1771285730122	1771285730125	OK	 
REQUEST	445		Buy Laptop	1771285730141	1771285730144	OK	 
USER	Shopping Spree	445	END	1771285729122	1771285730145
USER	Shopping Spree	463	START	1771285730181	1771285730181
REQUEST	463		View Home Page	1771285730182	1771285730184	OK	 
REQUEST	446		Buy Laptop	1771285730202	1771285730204	OK	 
USER	Shopping Spree	446	END	1771285729182	1771285730205
USER	Shopping Spree	464	START	1771285730241	1771285730241
REQUEST	464		View Home Page	1771285730242	1771285730245	OK	 
REQUEST	447		Buy Laptop	1771285730262	1771285730265	OK	 
USER	Shopping Spree	447	END	1771285729241	1771285730266
USER	Shopping Spree	465	START	1771285730311	1771285730311
REQUEST	465		View Home Page	1771285730312	1771285730314	OK	 
REQUEST	448		Buy Laptop	1771285730311	1771285730314	OK	 
USER	Shopping Spree	448	END	1771285729292	1771285730315
USER	Shopping Spree	466	START	1771285730371	1771285730371
REQUEST	449		Buy Laptop	1771285730371	1771285730374	OK	 
REQUEST	466		View Home Page	1771285730371	1771285730375	OK	 
USER	Shopping Spree	449	END	1771285729351	1771285730375
USER	Shopping Spree	467	START	1771285730431	1771285730431
REQUEST	467		View Home Page	1771285730431	1771285730433	OK	 
REQUEST	450		Buy Laptop	1771285730431	1771285730433	OK	 
USER	Shopping Spree	450	END	1771285729411	1771285730434
USER	Shopping Spree	468	START	1771285730491	1771285730491
REQUEST	468		View Home Page	1771285730492	1771285730494	OK	 
REQUEST	451		Buy Laptop	1771285730491	1771285730494	OK	 
USER	Shopping Spree	451	END	1771285729471	1771285730495
REQUEST	452		Buy Laptop	1771285730552	1771285730556	OK	 
USER	Shopping Spree	452	END	1771285729531	1771285730556
USER	Shopping Spree	469	START	1771285730561	1771285730561
REQUEST	469		View Home Page	1771285730562	1771285730565	OK	 
REQUEST	453		Buy Laptop	1771285730611	1771285730614	OK	 
USER	Shopping Spree	453	END	1771285729592	1771285730615
USER	Shopping Spree	470	START	1771285730621	1771285730621
REQUEST	470		View Home Page	1771285730622	1771285730625	OK	 
REQUEST	454		Buy Laptop	1771285730671	1771285730674	OK	 
USER	Shopping Spree	454	END	1771285729652	1771285730675
USER	Shopping Spree	471	START	1771285730681	1771285730681
REQUEST	471		View Home Page	1771285730681	1771285730684	OK	 
REQUEST	455		Buy Laptop	1771285730731	1771285730734	OK	 
USER	Shopping Spree	455	END	1771285729711	1771285730735
USER	Shopping Spree	472	START	1771285730741	1771285730741
REQUEST	472		View Home Page	1771285730742	1771285730745	OK	 
REQUEST	456		Buy Laptop	1771285730792	1771285730795	OK	 
USER	Shopping Spree	456	END	1771285729771	1771285730796
USER	Shopping Spree	473	START	1771285730811	1771285730811
REQUEST	473		View Home Page	1771285730812	1771285730814	OK	 
REQUEST	457		Buy Laptop	1771285730842	1771285730845	OK	 
USER	Shopping Spree	457	END	1771285729821	1771285730846
USER	Shopping Spree	474	START	1771285730871	1771285730871
REQUEST	474		View Home Page	1771285730871	1771285730874	OK	 
REQUEST	458		Buy Laptop	1771285730902	1771285730905	OK	 
USER	Shopping Spree	458	END	1771285729882	1771285730905
USER	Shopping Spree	475	START	1771285730931	1771285730931
REQUEST	475		View Home Page	1771285730931	1771285730934	OK	 
REQUEST	459		Buy Laptop	1771285730962	1771285730964	OK	 
USER	Shopping Spree	459	END	1771285729941	1771285730965
USER	Shopping Spree	476	START	1771285730991	1771285730991
REQUEST	476		View Home Page	1771285730991	1771285730994	OK	 
REQUEST	460		Buy Laptop	1771285731021	1771285731024	OK	 
USER	Shopping Spree	460	END	1771285730002	1771285731024
USER	Shopping Spree	477	START	1771285731062	1771285731062
REQUEST	477		View Home Page	1771285731062	1771285731065	OK	 
REQUEST	461		Buy Laptop	1771285731081	1771285731084	OK	 
USER	Shopping Spree	461	END	1771285730061	1771285731085
USER	Shopping Spree	478	START	1771285731122	1771285731122
REQUEST	478		View Home Page	1771285731122	1771285731125	OK	 
REQUEST	462		Buy Laptop	1771285731141	1771285731144	OK	 
USER	Shopping Spree	462	END	1771285730121	1771285731145
USER	Shopping Spree	479	START	1771285731181	1771285731181
REQUEST	479		View Home Page	1771285731182	1771285731185	OK	 
REQUEST	463		Buy Laptop	1771285731202	1771285731205	OK	 
USER	Shopping Spree	463	END	1771285730181	1771285731206
USER	Shopping Spree	480	START	1771285731241	1771285731241
REQUEST	480		View Home Page	1771285731242	1771285731245	OK	 
REQUEST	464		Buy Laptop	1771285731262	1771285731264	OK	 
USER	Shopping Spree	464	END	1771285730241	1771285731265
USER	Shopping Spree	481	START	1771285731291	1771285731291
REQUEST	481		View Home Page	1771285731291	1771285731294	OK	 
REQUEST	465		Buy Laptop	1771285731332	1771285731334	OK	 
